2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  __main__ : main_comm:39 | ------------------------------comm_start------------------------------
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM5连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM5连接成功
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM7连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM7连接成功
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM6连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM6连接成功
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM9连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM9连接成功
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM8连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM8连接成功
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM11连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM11连接成功
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM10连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM10连接成功
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM13连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM13连接成功
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM12连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM12连接成功
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM15连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM15连接成功
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM14连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM14连接成功
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM17连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM17连接成功
2025-05-21 08:29:11 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-21 08:29:12 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM16连接--当前可用端口:['COM18', 'COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17']
2025-05-21 08:29:12 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM16连接成功
2025-05-21 08:29:12 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:43 | communication_com_store_data通讯配置文件读取成功。
2025-05-21 08:29:12 | INFO |MainProcess | MainThread |  __main__ : main_comm:18 | start serial port communication!
2025-05-21 08:29:12 | INFO |MainProcess | Thread-1 |  communication.communication_com : communication_com:286 | receive串口COM2开始接收数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-3 |  communication.communication_com : communication_com:286 | receive串口COM3开始接收数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-5 |  communication.communication_com : communication_com:286 | receive串口COM7开始接收数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-7 |  communication.communication_com : communication_com:286 | receive串口COM9开始接收数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-9 |  communication.communication_com : communication_com:286 | receive串口COM11开始接收数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-11 |  communication.communication_com : communication_com:286 | receive串口COM13开始接收数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-13 |  communication.communication_com : communication_com:286 | receive串口COM15开始接收数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-15 |  communication.communication_com : communication_com:286 | receive串口COM17开始接收数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-2 |  communication.communication_com : communication_com:264 | send串口COM1开始发送数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-2 |  communication.communication_com : communication_com:275 | send串口COM1发送数据: {"data": "-27.1088440014492", "index": 0}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-4 |  communication.communication_com : communication_com:264 | send串口COM5开始发送数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-4 |  communication.communication_com : communication_com:275 | send串口COM5发送数据: {"data": "-50.465633603443514", "index": 1}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-6 |  communication.communication_com : communication_com:264 | send串口COM6开始发送数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-6 |  communication.communication_com : communication_com:275 | send串口COM6发送数据: {"data": "-94.25233056029944", "index": 2}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-8 |  communication.communication_com : communication_com:264 | send串口COM8开始发送数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-8 |  communication.communication_com : communication_com:275 | send串口COM8发送数据: {"data": "-32.63555001420106", "index": 3}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-1 |  communication.communication_com : communication_com:303 | receive串口COM2接收数据: {"data": "-27.1088440014492", "index": 0}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-3 |  communication.communication_com : communication_com:303 | receive串口COM3接收数据: {"data": "-50.465633603443514", "index": 1}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-5 |  communication.communication_com : communication_com:303 | receive串口COM7接收数据: {"data": "-94.25233056029944", "index": 2}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-10 |  communication.communication_com : communication_com:264 | send串口COM10开始发送数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-12 |  communication.communication_com : communication_com:264 | send串口COM12开始发送数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-7 |  communication.communication_com : communication_com:303 | receive串口COM9接收数据: {"data": "-32.63555001420106", "index": 3}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-14 |  communication.communication_com : communication_com:264 | send串口COM14开始发送数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-16 |  communication.communication_com : communication_com:264 | send串口COM16开始发送数据
2025-05-21 08:29:12 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:58 | 存储数据线程开始工作
2025-05-21 08:29:12 | INFO |MainProcess | Thread-10 |  communication.communication_com : communication_com:275 | send串口COM10发送数据: {"data": "-58.88328374369976", "index": 4}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-12 |  communication.communication_com : communication_com:275 | send串口COM12发送数据: {"data": "-88.96246973574591", "index": 5}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-14 |  communication.communication_com : communication_com:275 | send串口COM14发送数据: {"data": "-34.57998303769844", "index": 6}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-16 |  communication.communication_com : communication_com:275 | send串口COM16发送数据: {"data": "-55.18609181598462", "index": 7}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-9 |  communication.communication_com : communication_com:303 | receive串口COM11接收数据: {"data": "-58.88328374369976", "index": 4}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-58.88328374369976", "index": 4}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-13 |  communication.communication_com : communication_com:303 | receive串口COM15接收数据: {"data": "-34.57998303769844", "index": 6}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-11 |  communication.communication_com : communication_com:303 | receive串口COM13接收数据: {"data": "-88.96246973574591", "index": 5}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-15 |  communication.communication_com : communication_com:303 | receive串口COM17接收数据: {"data": "-55.18609181598462", "index": 7}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM11/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:12 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-34.57998303769844", "index": 6}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM15/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:12 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-88.96246973574591", "index": 5}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM13/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:12 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-55.18609181598462", "index": 7}
2025-05-21 08:29:12 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM17/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:13 | INFO |MainProcess | Thread-6 |  communication.communication_com : communication_com:275 | send串口COM6发送数据: {"data": "14.157163252463363", "index": 2}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-4 |  communication.communication_com : communication_com:275 | send串口COM5发送数据: {"data": "36.43180371884287", "index": 1}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-10 |  communication.communication_com : communication_com:275 | send串口COM10发送数据: {"data": "-38.646505934761045", "index": 4}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-12 |  communication.communication_com : communication_com:275 | send串口COM12发送数据: {"data": "-29.164628758146762", "index": 5}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-2 |  communication.communication_com : communication_com:275 | send串口COM1发送数据: {"data": "-46.16070914819248", "index": 0}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-16 |  communication.communication_com : communication_com:275 | send串口COM16发送数据: {"data": "-24.714198701393755", "index": 7}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-8 |  communication.communication_com : communication_com:275 | send串口COM8发送数据: {"data": "57.5769108743697", "index": 3}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-14 |  communication.communication_com : communication_com:275 | send串口COM14发送数据: {"data": "-47.72438126041967", "index": 6}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-5 |  communication.communication_com : communication_com:303 | receive串口COM7接收数据: {"data": "14.157163252463363", "index": 2}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "14.157163252463363", "index": 2}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-3 |  communication.communication_com : communication_com:303 | receive串口COM3接收数据: {"data": "36.43180371884287", "index": 1}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-9 |  communication.communication_com : communication_com:303 | receive串口COM11接收数据: {"data": "-38.646505934761045", "index": 4}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-11 |  communication.communication_com : communication_com:303 | receive串口COM13接收数据: {"data": "-29.164628758146762", "index": 5}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-1 |  communication.communication_com : communication_com:303 | receive串口COM2接收数据: {"data": "-46.16070914819248", "index": 0}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-7 |  communication.communication_com : communication_com:303 | receive串口COM9接收数据: {"data": "57.5769108743697", "index": 3}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-15 |  communication.communication_com : communication_com:303 | receive串口COM17接收数据: {"data": "-24.714198701393755", "index": 7}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-13 |  communication.communication_com : communication_com:303 | receive串口COM15接收数据: {"data": "-47.72438126041967", "index": 6}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM7/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "36.43180371884287", "index": 1}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM3/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-38.646505934761045", "index": 4}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM11/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-29.164628758146762", "index": 5}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM13/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-46.16070914819248", "index": 0}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM2/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "57.5769108743697", "index": 3}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM9/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-24.714198701393755", "index": 7}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM17/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-47.72438126041967", "index": 6}
2025-05-21 08:29:13 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM15/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:14 | INFO |MainProcess | Thread-4 |  communication.communication_com : communication_com:275 | send串口COM5发送数据: {"data": "-48.69879566635771", "index": 1}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-8 |  communication.communication_com : communication_com:275 | send串口COM8发送数据: {"data": "-57.41170253695773", "index": 3}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-14 |  communication.communication_com : communication_com:275 | send串口COM14发送数据: {"data": "-4.876520439570228", "index": 6}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-16 |  communication.communication_com : communication_com:275 | send串口COM16发送数据: {"data": "61.082203008650794", "index": 7}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-6 |  communication.communication_com : communication_com:275 | send串口COM6发送数据: {"data": "-11.01117814701449", "index": 2}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-10 |  communication.communication_com : communication_com:275 | send串口COM10发送数据: {"data": "64.47269288614385", "index": 4}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-12 |  communication.communication_com : communication_com:275 | send串口COM12发送数据: {"data": "-99.72877874770431", "index": 5}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-2 |  communication.communication_com : communication_com:275 | send串口COM1发送数据: {"data": "-3.919313386783756", "index": 0}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-3 |  communication.communication_com : communication_com:303 | receive串口COM3接收数据: {"data": "-48.69879566635771", "index": 1}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-48.69879566635771", "index": 1}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-7 |  communication.communication_com : communication_com:303 | receive串口COM9接收数据: {"data": "-57.41170253695773", "index": 3}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-13 |  communication.communication_com : communication_com:303 | receive串口COM15接收数据: {"data": "-4.876520439570228", "index": 6}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-15 |  communication.communication_com : communication_com:303 | receive串口COM17接收数据: {"data": "61.082203008650794", "index": 7}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-9 |  communication.communication_com : communication_com:303 | receive串口COM11接收数据: {"data": "64.47269288614385", "index": 4}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-11 |  communication.communication_com : communication_com:303 | receive串口COM13接收数据: {"data": "-99.72877874770431", "index": 5}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-5 |  communication.communication_com : communication_com:303 | receive串口COM7接收数据: {"data": "-11.01117814701449", "index": 2}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-1 |  communication.communication_com : communication_com:303 | receive串口COM2接收数据: {"data": "-3.919313386783756", "index": 0}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM3/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-57.41170253695773", "index": 3}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM9/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-4.876520439570228", "index": 6}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM15/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "61.082203008650794", "index": 7}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM17/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "64.47269288614385", "index": 4}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM11/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-99.72877874770431", "index": 5}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM13/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-11.01117814701449", "index": 2}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM7/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-3.919313386783756", "index": 0}
2025-05-21 08:29:14 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM2/2025/21week/3.txt' 成功创建或写入。
2025-05-21 08:29:15 | INFO |MainProcess | Thread-4 |  communication.communication_com : communication_com:275 | send串口COM5发送数据: {"data": "-18.80857443874156", "index": 1}
2025-05-21 08:29:15 | INFO |MainProcess | Thread-8 |  communication.communication_com : communication_com:275 | send串口COM8发送数据: {"data": "67.72137147246448", "index": 3}
