2025-04-19 08:20:44 | INFO | __main__ : main:69 | ------------------------------start------------------------------
2025-04-19 09:12:27 | INFO | communication.communication : communication:149 | send串口COM5连接--当前可用端口:['COM5', 'COM3']
2025-04-19 09:12:27 | INFO | communication.communication : communication:184 | send串口COM5连接成功
2025-04-19 09:12:27 | INFO | communication.communication : communication:35 | 串口配置文件读取成功。
2025-04-19 09:12:27 | INFO | __main__ : main:56 | start serial port communication!
2025-04-19 09:12:27 | INFO | communication.communication : communication:243 | receive串口COM3开始接收数据
2025-04-19 09:12:27 | INFO | communication.communication : communication:228 | send串口COM5开始发送数据
2025-04-19 09:12:27 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:27.292
2025-04-19 09:12:27 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:27.292
2025-04-19 09:12:28 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:28.292
2025-04-19 09:12:28 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:28.292
2025-04-19 09:12:29 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:29.294
2025-04-19 09:12:29 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:29.294
2025-04-19 09:12:30 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:30.294
2025-04-19 09:12:30 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:30.294
2025-04-19 09:12:31 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:31.296
2025-04-19 09:12:31 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:31.296
2025-04-19 09:12:32 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:32.296
2025-04-19 09:12:32 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:32.296
2025-04-19 09:12:33 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:33.297
2025-04-19 09:12:33 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:33.297
2025-04-19 09:12:34 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:34.298
2025-04-19 09:12:34 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:34.298
2025-04-19 09:12:35 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:35.298
2025-04-19 09:12:35 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:35.298
2025-04-19 09:12:36 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:36.299
2025-04-19 09:12:36 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:36.299
2025-04-19 09:12:37 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:37.300
2025-04-19 09:12:37 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:37.300
2025-04-19 09:12:38 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:38.301
2025-04-19 09:12:38 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:38.301
2025-04-19 09:12:39 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:39.302
2025-04-19 09:12:39 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:39.302
2025-04-19 09:12:40 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:40.302
2025-04-19 09:12:40 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:40.302
2025-04-19 09:12:41 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:41.303
2025-04-19 09:12:41 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:41.303
2025-04-19 09:12:42 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:42.304
2025-04-19 09:12:42 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:42.304
2025-04-19 09:12:43 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:43.305
2025-04-19 09:12:43 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:43.305
2025-04-19 09:12:44 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:44.305
2025-04-19 09:12:44 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:44.305
2025-04-19 09:12:45 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:45.306
2025-04-19 09:12:45 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:45.306
2025-04-19 09:12:46 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:46.307
2025-04-19 09:12:46 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:46.307
2025-04-19 09:12:47 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:47.308
2025-04-19 09:12:47 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:47.308
2025-04-19 09:12:48 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:48.309
2025-04-19 09:12:48 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:48.309
2025-04-19 09:12:49 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:49.309
2025-04-19 09:12:49 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:49.309
2025-04-19 09:12:50 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:12:50.310
2025-04-19 09:12:50 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:12:50.310
2025-04-19 09:13:03 | INFO | __main__ : main:69 | ------------------------------start------------------------------
2025-04-19 09:13:03 | INFO | __main__ : main:71 | loading config start
2025-04-19 09:13:03 | INFO | theme.ThemeManager : ThemeManager:53 | ThemeManger:instance._current_theme:  dark
2025-04-19 09:13:03 | INFO | __main__ : main:73 | loading config finish
2025-04-19 09:13:03 | INFO | communication.communication : communication:122 | 串口配置文件读取成功。
2025-04-19 09:13:03 | INFO | communication.communication : communication:149 | receive串口COM3连接--当前可用端口:['COM5', 'COM3']
2025-04-19 09:13:03 | INFO | communication.communication : communication:184 | receive串口COM3连接成功
2025-04-19 09:13:03 | INFO | communication.communication : communication:122 | 串口配置文件读取成功。
2025-04-19 09:13:03 | INFO | communication.communication : communication:149 | send串口COM5连接--当前可用端口:['COM5', 'COM3']
2025-04-19 09:13:03 | INFO | communication.communication : communication:184 | send串口COM5连接成功
2025-04-19 09:13:03 | INFO | communication.communication : communication:35 | 串口配置文件读取成功。
2025-04-19 09:13:03 | INFO | __main__ : main:56 | start serial port communication!
2025-04-19 09:13:03 | INFO | communication.communication : communication:243 | receive串口COM3开始接收数据
2025-04-19 09:13:03 | INFO | communication.communication : communication:228 | send串口COM5开始发送数据
2025-04-19 09:13:03 | INFO | communication.communication : communication:58 | 存储数据线程开始工作
2025-04-19 09:13:03 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:03.837
2025-04-19 09:13:03 | INFO | __main__ : main:38 | start Qt
2025-04-19 09:13:03 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:03.837
2025-04-19 09:13:03 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:03.837
2025-04-19 09:13:04 | INFO | ui.customize_ui.customize_charts : customize_charts:163 | charts_tab1_left_bottom_1‘s data’s min&max x=[1.0,3.0] y=[-398.0,403.0]
2025-04-19 09:13:04 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:04.933
2025-04-19 09:13:05 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:04.933
2025-04-19 09:13:05 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:04.933
2025-04-19 09:13:05 | INFO | ui.customize_ui.customize_charts : customize_charts:163 | charts_tab1_right_1‘s data’s min&max x=[1.0,3.0] y=[-398.0,403.0]
2025-04-19 09:13:05 | INFO | ui.customize_ui.customize_charts : customize_charts:163 | charts_tab1_right_2‘s data’s min&max x=[1.0,3.0] y=[-398.0,403.0]
2025-04-19 09:13:05 | INFO | ui.customize_ui.customize_charts : customize_charts:163 | charts_tab1_right_3‘s data’s min&max x=[1.0,3.0] y=[-398.0,403.0]
2025-04-19 09:13:05 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:05.988
2025-04-19 09:13:06 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:05.988
2025-04-19 09:13:06 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:05.988
2025-04-19 09:13:06 | INFO | index.mainWindow : mainWindow:165 | time update thread start
2025-04-19 09:13:07 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:07.053
2025-04-19 09:13:07 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:07.053
2025-04-19 09:13:07 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:07.053
2025-04-19 09:13:08 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:08.150
2025-04-19 09:13:08 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:08.150
2025-04-19 09:13:08 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:08.150
2025-04-19 09:13:08 | INFO | __main__ : main:43 | Appliacation start
2025-04-19 09:13:09 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:09.168
2025-04-19 09:13:09 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:09.168
2025-04-19 09:13:09 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:09.168
2025-04-19 09:13:10 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:10.211
2025-04-19 09:13:10 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:10.211
2025-04-19 09:13:10 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:10.211
2025-04-19 09:13:11 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:11.250
2025-04-19 09:13:11 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:11.250
2025-04-19 09:13:11 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:11.250
2025-04-19 09:13:12 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:12.319
2025-04-19 09:13:12 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:12.319
2025-04-19 09:13:12 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:12.319
2025-04-19 09:13:13 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:13.362
2025-04-19 09:13:13 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:13.362
2025-04-19 09:13:13 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:13.362
2025-04-19 09:13:14 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:14.469
2025-04-19 09:13:14 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:14.469
2025-04-19 09:13:14 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:14.469
2025-04-19 09:13:15 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:15.537
2025-04-19 09:13:15 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:15.537
2025-04-19 09:13:15 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:15.537
2025-04-19 09:13:16 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:16.563
2025-04-19 09:13:16 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:16.563
2025-04-19 09:13:16 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:16.563
2025-04-19 09:13:17 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:17.579
2025-04-19 09:13:17 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:17.579
2025-04-19 09:13:17 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:17.579
2025-04-19 09:13:18 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:18.630
2025-04-19 09:13:18 | WARNING | index.mainWindow : mainWindow:225 | logolabel_btn button's icon resource file was not found！
2025-04-19 09:13:18 | WARNING | index.mainWindow : mainWindow:247 | menu6's tab page not exists charts_list ！
2025-04-19 09:13:18 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:18.630
2025-04-19 09:13:18 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:18.630
2025-04-19 09:13:19 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:19.699
2025-04-19 09:13:19 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:19.699
2025-04-19 09:13:19 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:19.699
2025-04-19 09:13:20 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:20.713
2025-04-19 09:13:21 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:20.713
2025-04-19 09:13:21 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:20.713
2025-04-19 09:13:21 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:21.805
2025-04-19 09:13:22 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:21.805
2025-04-19 09:13:22 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:21.805
2025-04-19 09:13:22 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:22.875
2025-04-19 09:13:23 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:22.875
2025-04-19 09:13:23 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:22.875
2025-04-19 09:13:23 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:23.898
2025-04-19 09:13:24 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:23.898
2025-04-19 09:13:24 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:23.898
2025-04-19 09:13:24 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:24.952
2025-04-19 09:13:25 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:24.952
2025-04-19 09:13:25 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:24.952
2025-04-19 09:13:26 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:26.034
2025-04-19 09:13:26 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:26.034
2025-04-19 09:13:26 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:26.034
2025-04-19 09:13:27 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:27.047
2025-04-19 09:13:27 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:27.047
2025-04-19 09:13:27 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:27.047
2025-04-19 09:13:28 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:28.195
2025-04-19 09:13:28 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:28.195
2025-04-19 09:13:28 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:28.195
2025-04-19 09:13:29 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:29.258
2025-04-19 09:13:29 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:29.258
2025-04-19 09:13:29 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:29.258
2025-04-19 09:13:30 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:30.375
2025-04-19 09:13:30 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:30.375
2025-04-19 09:13:30 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:30.375
2025-04-19 09:13:31 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:31.407
2025-04-19 09:13:31 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:31.407
2025-04-19 09:13:31 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:31.407
2025-04-19 09:13:31 | WARNING | index.mainWindow : mainWindow:225 | logolabel_btn button's icon resource file was not found！
2025-04-19 09:13:32 | WARNING | index.mainWindow : mainWindow:247 | menu6's tab page not exists charts_list ！
2025-04-19 09:13:32 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:32.453
2025-04-19 09:13:32 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:32.453
2025-04-19 09:13:32 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:32.453
2025-04-19 09:13:33 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:33.500
2025-04-19 09:13:33 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:33.500
2025-04-19 09:13:33 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:33.500
2025-04-19 09:13:34 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:34.549
2025-04-19 09:13:34 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:34.549
2025-04-19 09:13:34 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:34.549
2025-04-19 09:13:35 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:35.687
2025-04-19 09:13:35 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:35.687
2025-04-19 09:13:35 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:35.687
2025-04-19 09:13:36 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:36.757
2025-04-19 09:13:36 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:36.757
2025-04-19 09:13:36 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:36.757
2025-04-19 09:13:37 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:37.834
2025-04-19 09:13:37 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:37.834
2025-04-19 09:13:37 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:37.834
2025-04-19 09:13:38 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:38.852
2025-04-19 09:13:38 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:38.852
2025-04-19 09:13:38 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:38.852
2025-04-19 09:13:39 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:39.879
2025-04-19 09:13:39 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:39.879
2025-04-19 09:13:39 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:39.879
2025-04-19 09:13:40 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:40.937
2025-04-19 09:13:41 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:40.937
2025-04-19 09:13:41 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:40.937
2025-04-19 09:13:41 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:41.969
2025-04-19 09:13:42 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:41.969
2025-04-19 09:13:42 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:41.969
2025-04-19 09:13:43 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:43.001
2025-04-19 09:13:43 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:43.001
2025-04-19 09:13:43 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:43.001
2025-04-19 09:13:44 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:44.046
2025-04-19 09:13:44 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:44.046
2025-04-19 09:13:44 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:44.046
2025-04-19 09:13:45 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:45.156
2025-04-19 09:13:45 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:45.156
2025-04-19 09:13:45 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:45.156
2025-04-19 09:13:46 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:46.213
2025-04-19 09:13:46 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:46.213
2025-04-19 09:13:46 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:46.213
2025-04-19 09:13:47 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:47.243
2025-04-19 09:13:47 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:47.243
2025-04-19 09:13:47 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:47.243
2025-04-19 09:13:48 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:48.311
2025-04-19 09:13:48 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:48.311
2025-04-19 09:13:48 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:48.311
2025-04-19 09:13:49 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:49.373
2025-04-19 09:13:49 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:49.373
2025-04-19 09:13:49 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:49.373
2025-04-19 09:13:50 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:50.407
2025-04-19 09:13:50 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:50.407
2025-04-19 09:13:50 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:50.407
2025-04-19 09:13:51 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:51.446
2025-04-19 09:13:51 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:51.446
2025-04-19 09:13:51 | INFO | communication.communication : communication:99 | 存储数据线程开始存储数据: 2025-04-19 09:13:51.446
2025-04-19 09:13:52 | INFO | communication.communication : communication:232 | send串口COM5发送数据: 2025-04-19 09:13:52.522
2025-04-19 09:13:52 | INFO | communication.communication : communication:260 | receive串口COM3接收数据: 2025-04-19 09:13:52.522
